,sku,title,description,price,rating,review,img5,categories
764,764,Asus VivoBook 14 X415EA With 11th Gen Intel Core I5-1135G7 Processor 8GB DDR4 RAM 256GB SSD Storage Fingerprint Reader Backlight Keyboard 14-inch IPS Display With Full-HD,"Asus VivoBook 14 X415EA with 11th Gen
Intel Core i5-1135G7 Processor
8GB DDR4 RAM 256GB SSD Storage
Addition HDD Slot available
Fingerprint Reader
Backlight keyboard
14-inch IPS display with Full-HD resolution
1.6KG Weight







Brand


Asus




CPU


Intel® Core™ i5-1135G7 Processor 2.4 GHz (8M Cache up to 4.2 GHz 4 cores)




Graphics


Intel Iris X? Graphics (available for Intel® Core™ i5/i7 with dual channel memory)




Memory


8GB DDR4 on board Memory Max Up to:16GB




Display


14.0-inch IPS display; Full-HD (1920 x 1080 pixels) resolution; 16:9 aspect ratio Anti-glare display LED Backlit 250nits brightness NTSC: 45%




Type


Budget laptop




Connections










.rTable { display: table; width: 100%;}
.rTableRow { display: table-row; }
.rTableHeading { background-color: #ddd; display: table-header-group; }
.rTableCell .rTableHead { display: table-cell; padding: 3px 10px; border: 1px solid #999999; }
.rTableHeading { display: table-header-group; background-color: #ddd; font-weight: bold; }
.rTableFoot { display: table-footer-group; font-weight: bold; background-color: #ddd; }
.rTableBody { display: table-row-group; }  Highlights Brand ASUS    Write Your Own Review  Youre reviewing:Asus VivoBook 14 X415EA With 11th Gen Intel Core I5-1135G7 Processor 8GB DDR4 RAM 256GB SSD Storage Fingerprint Reader Backlight Keyboard 14-inch IPS Display With Full-HD  Your Rating Overall Rating  1 star 2 stars 3 stars 4 stars 5 stars  Nickname Summary Review Submit Review   Sasto Deal Pvt. Ltd. Tripureshwor Kathmandu Nepal






Secured Payment






Verified Sellers






OnTime Delivery






Excellent Customer Service






Keep updated & Get Unlimited OffersSign up for our newsletter to receive updates & exclusive offersNewsletterSign Up for Our Newsletter:  Subscribe



Sastodeal: The One-stop Shopping Destination

About Us
Our story began in Dec 2011 when internet penetration in Nepal was just about 9%. Yet we were encouraged to start not just a company but an ecommerce industry that would have a significant impact in Nepal’s economy for generations to come. Bootstrapped with just Rs.50000 we rented a small garage worked on broken furniture and chairs and worked hard to build a strong company and significantly contributing in building an ecommerce industry. Today  Sastodeal  is one of the leading ecommerce companies in Nepal with millions of customers and thousands of vendors / partners all over Nepal. We have a logistic network that ensures deliveries in most parts of the nation with exceptions of some locations (work in progress). Our goal is to ensure that our users and customers can buy products at affordable prices get their products delivered as assured and on time regardless of their location. On the other hand we provide a platform for our vendors to cater to millions of customers without additional cost to their business.  

Sastodeal  Vision

Our vision is to make Nepal proud by being the best local example in customer experience. 



About Sastodeal





 Download App 

For better user experience please download SD App







About Us

About Sastodeal
Careers





Information

FAQ
Return & Refund Policy
Privacy Policy
Terms & Conditions






Life with us

Feature your Business





Follow us on

Facebook
Instagram
Youtube





Customer Support
Call us at 015970000
Sastodeal Customer Service Hours: 
Sunday - Saturday: 9 AM to 6 PM (Call Support) | 8 AM to 11 PM (Social Media)
You can also mail us at support@sastodeal.com
For more information visit  SASTODEAL HELP CENTER




Customer Support
Call us at  015970000
Sastodeal Customer Service Hours: 
Sunday - Saturday: 9 AM to 6 PM (Call Support) | 8 AM to 11 PM (Social Media)
You can also mail us at support@sastodeal.com
For more information visit  SASTODEAL HELP CENTER








Sastodeal Pvt. Ltd. Tripureshwor Kathmandu Nepal",83900,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
765,765,"Lenovo Ideapad 5 Intel Core I5 10th Gen 1.6 GHZ 16GB DDR4 512GB Nvme M.2 SSD 2GB Shared Graphics 13.3"" QHD Display (2560x1600) 300 Nits Windows 10 Genuine Dark Grey Backlit Keyboard","Lenovo Ideapad S540 Metalic Body
10th Generation Intel® Core™ i5-1035G1 Processor (6MB Cache up to 1.19 GHz)
16GB 2x8GB DDR4 2667MHz
512GB M.2 NvMe SSD
13.3"" QHD (2560 x 1600) IPS LED-Backlit NonTouch Borderless Display
Windows 10 Home 64bit Edition Genuine
Intel® UHD Graphics with Intel shared 2GB Graphics
Blaclit Keyboard



Brand




Model

Lenovo Ideapad S540


CPU
10th Generation Intel® Core™ i5-1035G1 Processor (6MB Cache up to 1.19 GHz)


RAM
16GB DDR4 2667MHz RAM (8GB OnBoard + 8 GB DIMM)


Operating System
Windows 10 Home Genuine


Screen
13.3-inch IPS Display QHD (2500 x 1600 pixels) resolution; 300nits brightness


Type
Ultrabook


Hard Drive
512GB 2242 m.2 NVMe SSD Storage


Webcam / Microphone
1080p with Privacy Shutter


Graphics
Integrated Intel UHD 2GB Shared Graphics


Computer Memory Type
DDR4 SDRAM


Audio
Stereo speakers 2W x2 Dolby Audio


Networking

2 x 2 802.11AC Wi-Fi and Bluetooth 5.0 Combo



Dimensions (W x D x H)
362.2 x 253.4 x 19.99 mm


Ports
1x USB 3.2 Gen 1 • 1x USB-C 3.2 Gen 1 (support data transfer only) • 1x USB 2.0 • 1x headphone / microphone combo jack (3.5mm) • 1x power connector


Batteries
Integrated Li-Polymer 42Wh battery


Weight
Starting at 1.3Kg",92000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
766,766,Acer Nitro 5 Core I5-10300H 10th Gen 2.40GHz 8GB 256GB SSD 15.6 FHD(1920x1080) NVIDIA GeForce GTX 1650 4GB DDR5 Gaming,"Model: Acer Nitro 5 2020 AN515-55
Processor: Intel ICore i5-10300HQ 10th Gen 2.40GHz Quard 4 Core up to 2.9GHZ 8MB Cache
Ram: 8GB DDR4 2933 MHZ up to 32GB
Storage: 256GB NvMe M.2 SSD Dual Suported HDD
Display: 15.6"" LCD ComfyView In-plane Switching (IPS) Technology Full HD Backlight Technology LED 1920 x 1080
Graphics: NVIDIA® GeForce® GTX 1650 4GB GDDR5
USB-C 3.1 Gen
Battery: 4-cell Lithium Ion (Li-Ion) 3320 mAh
Extra Red Backlit keyboard







CPU


Intel® Core™ i5-9300H Processor 2.40 GHz Quad-core (4 Core™)




Processor Core


4 Core




Graphics


NVIDIA® GeForce® GTX 1650 with 4GB GDDR5




Memory


8GB DDR4-2666MHz;




Display


15.6"" LCD ComfyView In-plane Switching (IPS) Technology Full HD Backlight Technology LED 1920 x 1080




Connections


LAN USB-C 3.1 Gen 1 HDMI USB 3.0 (with power off charging) 2 x USB 2.0 Headphone/microphone combo jac




Networking


IEEE 802.11ac




Storage


256GB NVMe M.2 SSD Dual Supported HDD




Sizeheight x width x depth


14.3"" x 10"" x 1.02""




Battery


4-cell Lithium Ion (Li-Ion) 3320 mAh




CameraWebcam


720p




Weight


5.51Lbs




Maximum Power Supply Wattage


135 watt",195000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
767,767,LENOVO IDEAPADPAD 3 CORE I3 10110U 4GB 1TB 15.6  GRAY,Model Name                IdeaPad 3 Display Size                 15.6 InchDimensions                 362.2x253.4x19.99 mmWeight in Grams          1700Hard Capacity              1 TBHard Drive Type          Hard Disk DriveProcessor                     IntelProcessor Speed             2.1 GHzProcessor Speed             up to 4.1 GHzRAM                              4 GBRam Type                       DDR4USB Ports                       3HDMI Ports                      1       WiFi Connectivity             YesResolution in Numbers     1366x768Resolution Type            HD anti-glare display,60500,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
768,768,"Acer Swift 3 2021 Ryzen 5 5500U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display-Free Laptop Bag & Mouse","Brand new factory-sealed Acer Swift 3 2021 with 5000-series AMD Ryzen 5 5500U processor featuring Hexa-core (6-core) CPU 8GB DDR4 RAM 512GB SSD storage 14-inch IPS display with Full-HD (1920 x 1080 pixels) resolution 300 nits brightness 72% NTSC color gamut 100% SRGB color coverage Fingerprint scanner Backlight Keyboard Thin and light ultrabook with 15.9mm thickness and 1.2KG Weight
Free Laptop Bag & Mouse",94000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
769,769,"Asus ROG Strix G15 2021 G513QC Ryzen 5 5600H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","Asus ROG Strix G15 2021 G513QC Gaming Laptop with 5000-series AMD Ryzen 5 5600H processor (Featuring Hexa-core CPU) NVIDIA RTX 3050 Graphics Card with 4GB of GDDR6 VRAM 16GB DDR4 RAM (Expandable up to 32GB) 512GB SSD Storage Additional HDD slot for storage expansion 15.6-inch IPS display with Full-HD (1920 x 1080 pixels) resolution 144Hz refresh rate 2x 4W Stereo speakers setup with Dolby Atmos support RGB Backlit keyboard 90Whr battery
Free Laptop Bag And Mouse",158000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
770,770,"Asus ZenBook 14 UX435EG i7 11th Gen / MX450 / 16GB RAM / 512GB SSD / ScreenPad / 14"" FHD Touch display","New and genuine Asus ZenBook 14 UX435EG with 11th gen Intel Core i7-1165G7 processor NVIDIA GeForce MX450 graphics card with 2GB of GDDR6 VRAM 16GB LPDDR4x 4266MHz RAM 512GB NVMe SSD Storage 14-inch IPS LCD TouchScreen display with Full-HD (1920 x 1080 pixels) resolution 72% NTSC Color Gamut (Color accuracy close to 100% sRGB) a standout ultrabook with ScreenPad as the secondary screen featuring 5.65-inch FHD+ (2160 x 1080 pixels) Super IPS display 3D IR HD WebCam for secure face unlocking Genuine Windows 10 OS Backlit keyboard
Free Laptop Bag And Mouse",182000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
771,771,"Asus ZenBook Flip 13 UX363EA i5 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / Stylus / 13.3"" FHD 360-degree Touchscreen Display","Brand new factory-sealed Asus ZenBook Flip 13 UX363EA with 11th Gen Intel Core iCore™ i5-1135G7 processor Intel Iris Plus Graphics 16GB LPDDR4X RAM 512GB PCIe Gen3 SSD Storage 13.3-inch Full-HD 360-degree TouchScreen Display with Stylus Support Magic NumPad Super slim at 0.55-inch and super light with 1.3KG weight
Free Laptop Bag And Mouse",146000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
772,772,"Asus VivoBook 15 K513EQ i7 11th Gen / NVIDIA MX350 / 16GB RAM / 512GB SSD / 15.6"" FHD display","Asus VivoBook 15 K513EQ-BQ074T with 11th Gen Intel Core i7-1165G7 processor NVIDIA MX350 graphics card with 2GB VRAM 16GB RAM DDR4 RAM (Expandable up to 16GB) 512GB PCIe Gen3 x2 SSD storage 15.6-inch Full-HD (1920 x 1080 pixels) Fingerprint Scanner for unlocking and security Backlight Keyboard 1.7KG weight 17.9cm thin 
Free Laptop Bag  and Mouse",144000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
773,773,Asus ZenBook 14 UM425IA Ryzen 7 / Radeon Graphics / 16GB RAM / 512GB SSD / 14 FHD display / Magic NumPad,"Asus ZenBook 14 UM425IA with AMD Ryzen 7 4700U processor (Featuring octa-core CPU) AMD Radeon Graphics 16GB RAM 512GB SSD storage 14-inch Full-HD display Magic NumPad 2 Years Warranty
Free Laptop bag And Mouse",142000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
774,774,"ASUS VIVOBOOK K403FA i7 10TH GEN/ 16GB RAM/ 512GB SSD/ 24 HOURS BATTERY/ 14"" FHD",Free Laptop bag And Mouse,131000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
775,775,"Asus VivoBook Flip 14 TM420IA Ryzen 3 4300U / 4GB RAM/ 256GB SSD / 14"" FHD 360 Touch display / Stylus support",no description,81000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
776,776,"MSI GL75 Leopard 10SDR i7 10TH GEN / GTX 1660Ti / 15.6"" 144Hz FHD display / 512GB SSD / 16GB RAM With( Optical Mouse and Bag Free)",no description,190000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
777,777,"Lenovo Yoga 6 2-in-1 AMD Ryzen 7 5500U / 16GB RAM / 1TB SSD / 13.3"" FHD x360 Touchscreen / Lenovo digital Pen(Optical mouse And Bag Free)","Amazon Alexa for your PC
With Alexa on your PC you can simplify your life and use your voice to get more done. Stay organized with shopping lists to-do lists and reminders. Watch the news listen to music control your smart home from the comfort of your couch video call with friends and family and more. With Alexa Show Mode you can use your PC as a full-screen interactive experience that features rich visuals and lets you talk to Alexa from across the room.



Smarter convenience


Optimize your time and effort with smart features designed to streamline your day. Enjoy up to 18 hours of battery life thanks to Intelligent Cooling that optimizes performance based on your needs. Need something? Just ask Alexa now featuring an improved UI and expanded features. Navigate your desktop intuitively with the optional pen and fly through the web via the ultra-fast connectivity of WiFi 6—the Yoga 6 2 in 1 laptop is built for best-in-class connectivity and mobility.


Connect securely
Encased in the Yoga 6’s chassis are features that enhance security including a privacy shutter that makes your webcam physically hacker-proof and a fingerprint reader that recognizes only you for instant login.",149000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
778,778,"Lenovo ThinkPad X13 AMD Ryzen 5 Pro 4650U / 16GB RAM / 512GB SSD / 13.3"" FHD Display (Optical Mouse And Bag Free)","Go-anywhere performance


At less than ¾"" thin and weighing only 1.29kg / 2.84lbs the ThinkPad X13 is a thin and light laptop that is easy to take wherever you go—without sacrificing performance to get there. With up to 10th Gen Intel® Core™ i7 processing plus up to 16GB DDR4 memory and 1TB of high-speed PCIe SSD storage this laptop has speed and power.




Last longer between charges


The ThinkPad X13 laptop gives you all-day battery performance further enhancing its portability. Once you need more power rapid-charging technology gives you 80% in just an hour.





Always ready


With Modern Standby your ThinkPad X13 laptop will wake in one second and connect online one second later. Its Wake On Voice feature allows you to wake it via voice command from across the room—as long as the lid is open.




Keep your private info private


Protect your data and yourself with enhanced ThinkShield features like ThinkShutter—a physical cover for the webcam—and an improved optional PrivacyGuard screen that helps prevent nosy neighbors from reading your screen. Log in with one finger via the optional match-on-chip fingerprint reader and let the discrete Trusted Platform Module (dTPM) 2.0 chip encrypt your hardware.




Stay connected everywhere



The ThinkPad X13 laptop keeps you online wherever you go. WiFi 6 enables fast and steady connections even on crowded public platforms or choose the optional LTE-A card that provides connection wherever there’s cellular service*. Even phone connections are easier to manage thanks to the new functions on the F9-F11 keys—easily call answer or hang up with just the touch of a finger.",145000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
779,779,"Asus VivoBook E410MA Celeron / 4GB RAM / 256GB SSD / 14"" HD / Windows Genuine With(Optical Mouse and Bag Free)",no description,49000,no rating,no review, https://cdn.sastodeal.com/catalog/product/a/c/acer_swift_4_1__2_1_1_.jpg,Laptop
780,780,"MSI Modern 14 B4MW Ryzen 7 4700U / 8GB RAM / 256GB SSD / 14"" FHD Display With (Optical mouse and bag free )","Easy to share
Close to 90% Screen-to-body ratio with 180° flip-n-share function share your wonderful moments with someone special.

Connect Your Way
Equipped with two USB-A and one USB-C ports makes connecting devices easier. With the HDMI output and micro SD card reader it can support you to read and display all the wonderful memories you capture without any hassle.

Type freely and comfortably
The ergonomic design keyboard is optimize for your typing experience. The backlit keyboard can support working in a dim place and with 1.5mm key travel to enhance your typing accuracy and comfort.

Ultra Light
Enjoy the Ultra Light and Feather experience  with creativity to go

Creator Center
The Creator Center takes optimization to the next level with easily adjustable system modes and resources for a wide range of scenarios and needs.




Graphics
AMD Radeon Graphics


Webcam
FHD type (30fps@1080p)


Audio Jack
1x Mic-in/Headphone-out Combo Jack


Wireless
802.11 ax Wi-Fi 6 + Bluetooth v5.1",113000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
781,781,"Acer Nitro 5 Ryzen 5 4600H / 8GB RAM/ 256GB SSD / GTX 1650/ 15.6"" FHD With (Optical Mouse and Bag Free)","Full High Definition - Acer ComfyView
Ultra slim design with a wide viewing angle up to 170 degrees. Full high definition display which enriches your viewing experience. Experience picture clarity at a different level altogether.
Makes it hard to distinguish between the abstract and the reality. More so the 1920 x 1080 resolution in a 16:9 aspect ratio makes movies and games more enjoyable and dramatic. Small details are crystal clear and extremely appealing to look at.

Acer Cool Boost
Acer Cool Boost technology enables the user to manually control the cooling process allowing the dual fan cooling system to deliver up to an 11% reduction in CPU/GPU temperature.

Dolby Audio Premium - Feel the sound around you experience reality on your system
Dolby Audio Premium energizes your entertainment with rich powerful sound. It dynamically adjusts audio to deliver home theater quality in a virtual surround sound experience that immerses you in all your entertainment. Boosted bass and enhanced volume turn it all up for sound that’s loud and clear enough to share. Experience reality on your system.

Intensity at Every Angle
Share the exhilaration of your screen’s true colors with the full high definition IPS display along with a 170 degree view.",113000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
782,782,"Asus VivoBook 15 X515JA i5 10th Gen / 8GB RAM / 256GB SSD / 15.6"" FHD display / Backlit keyboard With (Optical Mouse and Bag Free)","Battery
2 -Cell 37 Wh Polymer Battery


Networking
Wi-Fi 5(802.11ac)+Bluetooth 4.1 (Dual-band) 1*1


Camera Webcam
720p



NanoEdge Display - Unbounded immersion
VivoBook 15 pushes the limits of what’s possible inspiring you to break new bounds. The new frameless four-sided NanoEdge design gives VivoBook 15 an almost-bezel-free display with 88% screen to body ratio and extremely immersive visuals with wide viewing angle for work and play. Even with the 5.7mm ultra slim bezel a pleasing HD camera is accommodated on the top bezel for you videochat with family and friends a world away.

Keyboard - Exactly your type
The full-size backlit keyboard on VivoBook 15 is perfect for working in dim environments. Its sturdy one-piece construction ergonomic key dish design and 1.4mm key travel provide a comfortable typing experience — and at the perfect angle thanks to the ErgoLift hinge. The key caps are torture-tested by up to 10000K taps — so you never have to worry about durability.

Making everything possible

Your future is what you make of it and VivoBook 15 has the tools to help you every step of the way. With the very latest Intel Core processors and NVIDIA discrete graphics at your disposal you’re ready for what lies ahead be it productive multitasking multimedia editing or casual gaming. And with dual-band Wi-Fi 5 (802.11ac) you’ll enjoy a superfast online experience with speeds up to 867Mbps.",88500,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
783,783,"Asus VivoBook S14/S15 Laptop / Ryzen 5 3500U / AMD Radeon Vega 8 Graphics / 8GB RAM / 256GB SSD / 14"" FHD display / Fingerprint Scanner /Genuine OS","Features


Name : Asus Zenbook S14 / S15
CPU : Ryzen 5 - 3500U
RAM : 8GB
Storage : 256GB ; upto 1TB SSD / 2TB HDD
Display : 14"" FHD Screen
Type - C Port for quick Data transmission
Fingerprint Scanner Lock
2GB Dedicated Vega 8 Graphic",80000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
784,784,"MSI Modern 14 B4MW Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 256GB SSD / 14"" FHD Display","Amazed Performance
The AMD Ryzen™ 4000 Series Mobile Processor accelerates both work and play. With immersive entertainment and smooth image and video editing all at the fingertips you can seize your everyday passion in life.

Ultra Portable
Crafted in an 1.3kg ultra-light and ultra slim 16.9 mm aluminum chassis the Modern Series is made portable and stylish wherever you go. With extreme mobility easily keep up with your fast-paced lifestyle.

Bring You Closer To The Sound — And The World Around You
When you enjoy music with Modern series in the corner of city experience sound the way its meant to be heard. With the ability to support up to 24bit / 192kHz sampling hear audio the way it was truly intended.

Type Freely and Comfortably
The optimized 1.5mm key travel and the responsive feedback of each keystroke on the Modern series makes the typing experience more ergonomic. The backlit keyboard illuminates the keys brilliantly so you can easily record your passionate things in dimly lit situations.

Connect to every possibilities
Equipped with two USB-A makes connecting devices easier. With the micro SD card reader and HDMI output you can capture vivid pictures without any hassle and enjoy various experience in life.",94000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
785,785,"Acer Swift 3 2020 SF314-57G-53QQ i5 10th Gen / NVIDIA MX350 / 4GB RAM / 256GB SSD / 14"" FHD Display",Acer Swift 3 2020 SF314-57G-53QQ Intel Core i5-1035G1 NVIDIA GeForce MX350 2GB Dedicated Graphics 4GB DDR4 RAM 256GB SSD 14-inch Full-HD Display Backlight Keyboard,89000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
786,786,"Acer Spin 3 2020 i7 10th Gen / 8GB RAM / 512GB SSD / 14"" FHD 360 TouchScreen / Rechargeable Stylus","Brand new factory-sealed Acer Spin 3 2020 SP314-54N-77L5 2-in-1 with 10th Gen Intel Core i7-1065G7 processor 8GB LPDDR4x RAM 512GB NVMe SSD storage 14-inch IPS LCD TouchScreen Display with Full-HD (1920 x 1080 pixels) resolution power-packed 2-in-1 convertible laptop with a Rechargeable stylus FP Reader Backlit keyboard 0.67"" thickness 1.5KG weight BT WIN10 Webcam PURE SILVER",120000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
787,787,"Asus VivoBook Flip 14 TP470EA i5 11th Gen 1135G7 / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch display / Stylus support",Brand new Asus VivoBook Flip 14 TP470EA with 11th Gen Intel Core i5-1135G7 Processor 8GB LPDDR4X RAM 512GB M.2 NVMe PCIe 3.0 SSD Storage 14-inch Touch display with Full-HD (1920 x 1080 pixels) resolution Built-in Microphone Harmon/Kardon-tuned speaker HD (720p) WebCam 42Wh battery Backlit keyboard,120000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
788,788,"Asus VivoBook Flip 14 TM420UA Ryzen 5 5500U / 8GB RAM/ 512GB SSD / 14"" FHD 360 Touch display / Stylus support",Brand new Asus VivoBook Flip 14 TM420UA with AMD Ryzen 5 5500U Processor with Hexa-core (6-core) CPU 8GB DDR4 RAM (Expandable up to 16GB) 512GB M.2 NVMe PCIe 3.0 SSD Storage 14-inch Touch display with Full-HD (1920 x 1080 pixels) resolution Backlit keyboard 1.5KG Weight 0.72-inch thickness,116000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
789,789,"Lenovo Yoga 7i i5 11th Gen / 8GB RAM / 256GB SSD / 15.6"" FHD 360-degree Touchscreen",Brand new factory-sealed Lenovo Yoga 7i 15ITL5 2-in-1 with 11th Gen Intel Core i5-1135G7 processor 8GB DDR4 RAM 256GB SSD Storage Integrated Intel Iris Xe Graphics 15.6-inch x360 360-degree TouchScreen display with Full-HD (1920 x 1080 pixels) resolution Dolby Atmos Speaker System Backlit Keyboard Fingerprint Reader sleek 2-in-1 convertible laptop with 0.70-inch thickness and 1.9KG Weight BT WIN10 Webcam SLATE GRAY,112000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
790,790,"ASUS VIVOBOOK X415JA i7 10TH GEN/ 8GB RAM/ 256GB SSD / BACKLIGHT KEYBOARD 14"" FHD",no description,115000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
791,791,"ASUS VIVOBOOK K403FA i5 10TH GEN/ 8GB RAM/ 512GB SSD/ 24 HOURS BATTERY/ 14"" FHD",no description,106000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
792,792,"MSI Modern 15 A10M i5 10th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD display",no description,110000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
793,793,"Acer Swift 3 2020 Ryzen 5 4500U / AMD VEGA 8 / 8GB RAM / 256GB SSD / 14"" FHD Display","Acer Swift 3 2020 with 4000-series AMD Ryzen 5 4500U processor
AMD Vega 8 graphics card
8GB DDR4 RAM
256GB SSD Storage
14-inch Full-HD (1920 x 1080 pixels) Display
Fingerprint scanner
Thin and light ultrabook with 15mm thickness",95000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
794,794,"Asus VivoBook Flip 14 TP412FA i3 10th Gen / 4GB RAM / 256GB SSD / 14"" FHD 360 Touch display / Stylus Support","Mobility Slim stylish lightweight ASUS VivoBook Flip 14 is thinner and lighter than ever — with an amazingly thin 17.6mm profile it weighs just 1.5kg2. Its one of the most portable 14-inch convertible laptops around keeping you productive and entertained — anywhere.



Screen
NanoEdge display
With an ultra-narrow 6.15mm NanoEdge bezel design the VivoBook Flip 14 fits a 14-inch Full HD display into a typical 13-inch laptop frame with an incredible 82% screen-to-body ratio for more immersive viewing. The display also features 178˚ wide-view technology to ensure that colors and contrast remain vivid and bold even when viewed at sharp angles.



Amazing performance
VivoBook Flip 14 is powered by up to an Intel® Core™ i7 processor with up to 8GB DDR4 RAM for smooth multi-tasking performance. With up to 1TB SSD storage the VivoBook Flip 14 has more than enough space for your photo albums and multimedia libraries. And with ultra-fast dual-band 802.11ac Wi-Fi you can enjoy speeds up to 6x faster than 802.11n3!

Touch
Think it write it!
VivoBook Flip 14 is designed for the ultimate touch experience and detects the subtlest movements of your fingertips. Its high-precision touch sensors are spaced at 6mm intervals — this ensures greater sensitivity over displays with the industry standard 9mm spacing between sensors. VivoBook Flip also supports ASUS Pen so you can let your creativity flow with a natural responsive feel.",83000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
795,795,"Acer Aspire 5 2020 10th Gen i3 / 4GB RAM / 256GB SSD / 14"" HD Display","CPU	Intel Core i3-1005G1 Processor (4M Cache 1.20 GHz up to 3.40 GHz)
Operating System	DOS
Screen	14-inch LCD ComfyView In-plane Switching (IPS) Technology; HD (1366 x 768 pixels) resolution
Type	Affordable budget laptop
Hard Drive	256GB SSD
Graphics Coprocessor	Intel HD
Wireless	Intel Wireless-AC 9560
Computer Memory	DDR4 SDRAM
Batteries	48Whr",61000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
796,796,"Asus VivoBook E410MA Celeron / 4GB RAM / 256GB SSD / 14"" Display / Magic Numpad",Processor : Intel Celeron N4020 Processor 1.1 GHz (4M Cache up to 2.8 GHz 2 cores),49000,no rating,no review, https://cdn.sastodeal.com/catalog/product/b/c/bc4d7bf7ce36e586ad7c6a4bff736f1b_1_1.jpg,Laptop
